data;fazenda;almoco;janta;cafe;lanche;vlrAlmoco;vlrJanta;vlrCafe;vlrLanche;total
12/12/2021;Santa Elisa;103;77;98;11;14,2;14,2;6,8;6,8;3297,2
12/12/2021;Silo;9;10;14;0;14,2;14,2;6,8;6,8;365
13/12/2021;Santa Elisa;171;139;190;21;14,2;14,2;6,8;6,8;5836,8
13/12/2021;Silo;46;15;46;2;14,2;14,2;6,8;6,8;1192,6
14/12/2021;Santa Elisa;190;137;205;21;14,2;14,2;6,8;6,8;6180,2
14/12/2021;Silo;49;19;46;3;14,2;14,2;6,8;6,8;1298,8
15/12/2021;Santa Elisa;193;113;208;21;14,2;14,2;6,8;6,8;5902,4
15/12/2021;Silo;45;19;51;3;14,2;14,2;6,8;6,8;1276
16/12/2021;Santa Elisa;192;130;186;21;14,2;14,2;6,8;6,8;5980
16/12/2021;Silo;55;19;53;3;14,2;14,2;6,8;6,8;1431,6
17/12/2021;Santa Elisa;140;62;193;0;14,2;14,2;6,8;6,8;4180,8
17/12/2021;Silo;54;13;53;2;14,2;14,2;6,8;6,8;1325,4
18/12/2021;Santa Elisa;73;62;137;0;14,2;14,2;6,8;6,8;2848,6
18/12/2021;Silo;21;17;9;0;14,2;14,2;6,8;6,8;600,8
19/12/2021;Santa Elisa;79;72;101;0;14,2;14,2;6,8;6,8;2831
19/12/2021;Silo;11;11;17;0;14,2;14,2;6,8;6,8;428
20/12/2021;Santa Elisa;153;108;175;10;14,2;14,2;6,8;6,8;4964,2
20/12/2021;Silo;39;12;53;3;14,2;14,2;6,8;6,8;1105
21/12/2021;Santa Elisa;166;116;168;10;14,2;14,2;6,8;6,8;5214,8
21/12/2021;Silo;43;12;45;3;14,2;14,2;6,8;6,8;1107,4
22/12/2021;Santa Elisa;188;102;175;20;14,2;14,2;6,8;6,8;5444
22/12/2021;Silo;35;18;45;3;14,2;14,2;6,8;6,8;1079
23/12/2021;Santa Elisa;135;63;154;20;14,2;14,2;6,8;6,8;3994,8
23/12/2021;Silo;43;13;49;3;14,2;14,2;6,8;6,8;1148,8
24/12/2021;Santa Elisa;42;30;65;4;14,2;14,2;6,8;6,8;1491,6
24/12/2021;Silo;13;12;16;0;14,2;14,2;6,8;6,8;463,8
25/12/2021;Santa Elisa;34;34;48;0;14,2;14,2;6,8;6,8;1292
25/12/2021;Silo;12;12;13;0;14,2;14,2;6,8;6,8;429,2
26/12/2021;Santa Elisa;37;32;33;0;14,2;14,2;6,8;6,8;1204,2
26/12/2021;Silo;17;16;14;0;14,2;14,2;6,8;6,8;563,8
27/12/2021;Santa Elisa;123;99;164;20;14,2;14,2;6,8;6,8;4403,6
27/12/2021;Silo;39;22;44;3;14,2;14,2;6,8;6,8;1185,8
28/12/2021;Santa Elisa;153;96;154;20;14,2;14,2;6,8;6,8;4719
28/12/2021;Silo;42;20;46;3;14,2;14,2;6,8;6,8;1213,6
29/12/2021;Santa Elisa;148;85;152;20;14,2;14,2;6,8;6,8;4478,2
29/12/2021;Silo;44;17;47;3;14,2;14,2;6,8;6,8;1206,2
30/12/2021;Santa Elisa;136;59;148;20;14,2;14,2;6,8;6,8;3911,4
30/12/2021;Silo;39;17;47;2;14,2;14,2;6,8;6,8;1128,4
31/12/2021;Santa Elisa;55;39;117;4;14,2;14,2;6,8;6,8;2157,6
31/12/2021;Silo;9;2;28;0;14,2;14,2;6,8;6,8;346,6
01/01/2022;Santa Elisa;39;35;39;0;14,2;14,2;6,8;6,8;1316
01/01/2022;Silo;6;7;9;0;14,2;14,2;6,8;6,8;245,8
02/01/2022;Santa Elisa;39;46;39;0;14,2;14,2;6,8;6,8;1472,2
02/01/2022;Silo;7;8;7;0;14,2;14,2;6,8;6,8;260,6
03/01/2022;Santa Elisa;161;103;145;18;14,2;14,2;6,8;6,8;4857,2
03/01/2022;Silo;49;15;43;0;14,2;14,2;6,8;6,8;1201,2
04/01/2022;Santa Elisa;176;111;159;18;14,2;14,2;6,8;6,8;5279
04/01/2022;Silo;47;19;58;0;14,2;14,2;6,8;6,8;1331,6
05/01/2022;Santa Elisa;174;112;159;18;14,2;14,2;6,8;6,8;5264,8
05/01/2022;Silo;53;17;56;3;14,2;14,2;6,8;6,8;1395,2
06/01/2022;Santa Elisa;189;113;160;18;14,2;14,2;6,8;6,8;5498,8
06/01/2022;Silo;60;17;55;3;14,2;14,2;6,8;6,8;1487,8
07/01/2022;Santa Elisa;172;100;163;18;14,2;14,2;6,8;6,8;5093,2
07/01/2022;Silo;48;17;56;3;14,2;14,2;6,8;6,8;1324,2
08/01/2022;Santa Elisa;127;86;151;18;14,2;14,2;6,8;6,8;4173,8
08/01/2022;Silo;25;15;35;3;14,2;14,2;6,8;6,8;826,4
09/01/2022;Santa Elisa;87;80;93;0;14,2;14,2;6,8;6,8;3003,8
09/01/2022;Silo;16;15;19;3;14,2;14,2;6,8;6,8;589,8
10/01/2022;Santa Elisa;171;115;153;4;14,2;14,2;6,8;6,8;5128,8
10/01/2022;Silo;50;21;54;3;14,2;14,2;6,8;6,8;1395,8
11/01/2022;Santa Elisa;172;113;161;18;14,2;14,2;6,8;6,8;5264,2
11/01/2022;Silo;47;14;55;3;14,2;14,2;6,8;6,8;1260,6
12/01/2022;Santa Elisa;199;122;163;18;14,2;14,2;6,8;6,8;5789
12/01/2022;Silo;53;15;53;3;14,2;14,2;6,8;6,8;1346,4
13/01/2022;Santa Elisa;194;127;169;18;14,2;14,2;6,8;6,8;5829,8
13/01/2022;Silo;54;15;56;3;14,2;14,2;6,8;6,8;1381
14/01/2022;Santa Elisa;183;100;170;33;14,2;14,2;6,8;6,8;5399
14/01/2022;Silo;57;24;63;3;14,2;14,2;6,8;6,8;1599
15/01/2022;Santa Elisa;158;91;151;38;14,2;14,2;6,8;6,8;4821
15/01/2022;Silo;31;16;52;3;14,2;14,2;6,8;6,8;1041,4
16/01/2022;Santa Elisa;109;106;109;10;14,2;14,2;6,8;6,8;3862,2
16/01/2022;Silo;21;19;34;3;14,2;14,2;6,8;6,8;819,6
17/01/2022;Santa Elisa;191;129;160;45;14,2;14,2;6,8;6,8;5938
17/01/2022;Silo;51;17;60;3;14,2;14,2;6,8;6,8;1394
18/01/2022;Santa Elisa;224;125;165;45;14,2;14,2;6,8;6,8;6383,8
18/01/2022;Silo;52;15;60;3;14,2;14,2;6,8;6,8;1379,8
19/01/2022;Santa Elisa;218;128;177;45;14,2;14,2;6,8;6,8;6422,8
19/01/2022;Silo;50;15;62;3;14,2;14,2;6,8;6,8;1365
20/01/2022;Santa Elisa;213;128;169;45;14,2;14,2;6,8;6,8;6297,4
20/01/2022;Silo;45;15;59;3;14,2;14,2;6,8;6,8;1273,6
21/01/2022;Santa Elisa;202;111;169;45;14,2;14,2;6,8;6,8;5899,8
21/01/2022;Silo;45;15;61;3;14,2;14,2;6,8;6,8;1287,2
22/01/2022;Santa Elisa;151;88;143;48;14,2;14,2;6,8;6,8;4692,6
22/01/2022;Silo;34;16;49;3;14,2;14,2;6,8;6,8;1063,6
23/01/2022;Santa Elisa;102;92;99;10;14,2;14,2;6,8;6,8;3496
23/01/2022;Silo;19;16;19;3;14,2;14,2;6,8;6,8;646,6
24/01/2022;Santa Elisa;211;121;161;47;14,2;14,2;6,8;6,8;6128,8
24/01/2022;Silo;45;16;54;3;14,2;14,2;6,8;6,8;1253,8
25/01/2022;Santa Elisa;201;129;163;28;14,2;14,2;6,8;6,8;5984,8
25/01/2022;Silo;29;14;53;3;14,2;14,2;6,8;6,8;991,4
26/01/2022;Santa Elisa;187;117;169;28;14,2;14,2;6,8;6,8;5656,4
26/01/2022;Silo;39;18;48;3;14,2;14,2;6,8;6,8;1156,2
27/01/2022;Santa Elisa;177;134;173;28;14,2;14,2;6,8;6,8;5783
27/01/2022;Silo;37;14;45;3;14,2;14,2;6,8;6,8;1050,6
28/01/2022;Santa Elisa;217;106;172;43;14,2;14,2;6,8;6,8;6048,6
28/01/2022;Silo;38;14;44;3;14,2;14,2;6,8;6,8;1058
29/01/2022;Santa Elisa;144;73;160;44;14,2;14,2;6,8;6,8;4468,6
29/01/2022;Silo;27;15;32;3;14,2;14,2;6,8;6,8;834,4
30/01/2022;Santa Elisa;89;85;89;10;14,2;14,2;6,8;6,8;3144
30/01/2022;Silo;11;12;17;3;14,2;14,2;6,8;6,8;462,6
31/01/2022;Santa Elisa;165;120;167;29;14,2;14,2;6,8;6,8;5379,8
31/01/2022;Silo;47;17;50;3;14,2;14,2;6,8;6,8;1269,2
01/02/2022;Santa Elisa;201;132;165;29;14,2;14,2;6,8;6,8;6047,8
01/02/2022;Silo;39;13;51;3;14,2;14,2;6,8;6,8;1105,6
02/02/2022;Santa Elisa;191;127;172;29;14,2;14,2;6,8;6,8;5882,4
02/02/2022;Silo;43;14;51;3;14,2;14,2;6,8;6,8;1176,6
03/02/2022;Santa Elisa;191;124;179;34;14,2;14,2;6,8;6,8;5921,4
03/02/2022;Silo;47;11;50;3;14,2;14,2;6,8;6,8;1184
04/02/2022;Santa Elisa;184;109;173;45;14,2;14,2;6,8;6,8;5643
04/02/2022;Silo;43;13;54;3;14,2;14,2;6,8;6,8;1182,8
05/02/2022;Santa Elisa;140;85;162;29;14,2;14,2;6,8;6,8;4493,8
05/02/2022;Silo;35;10;39;3;14,2;14,2;6,8;6,8;924,6
06/02/2022;Santa Elisa;108;95;111;20;14,2;14,2;6,8;6,8;3773,4
06/02/2022;Silo;7;8;15;2;14,2;14,2;6,8;6,8;328,6
07/02/2022;Santa Elisa;163;118;174;37;14,2;14,2;6,8;6,8;5425
07/02/2022;Silo;44;15;49;3;14,2;14,2;6,8;6,8;1191,4
08/02/2022;Santa Elisa;168;125;174;37;14,2;14,2;6,8;6,8;5595,4
08/02/2022;Silo;47;21;49;3;14,2;14,2;6,8;6,8;1319,2
09/02/2022;Santa Elisa;167;108;176;37;14,2;14,2;6,8;6,8;5353,4
09/02/2022;Silo;67;21;54;3;14,2;14,2;6,8;6,8;1637,2
10/02/2022;Santa Elisa;151;112;176;30;14,2;14,2;6,8;6,8;5135,4
10/02/2022;Silo;54;18;55;3;14,2;14,2;6,8;6,8;1416,8
11/02/2022;Santa Elisa;164;83;167;30;14,2;14,2;6,8;6,8;4847
11/02/2022;Silo;53;12;54;3;14,2;14,2;6,8;6,8;1310,6
12/02/2022;Santa Elisa;124;67;141;16;14,2;14,2;6,8;6,8;3779,8
12/02/2022;Silo;16;11;36;3;14,2;14,2;6,8;6,8;648,6
13/02/2022;Santa Elisa;79;72;98;10;14,2;14,2;6,8;6,8;2878,6
13/02/2022;Silo;10;10;12;3;14,2;14,2;6,8;6,8;386
14/02/2022;Santa Elisa;164;106;174;19;14,2;14,2;6,8;6,8;5146,4
14/02/2022;Silo;49;15;51;3;14,2;14,2;6,8;6,8;1276
15/02/2022;Santa Elisa;172;118;163;31;14,2;14,2;6,8;6,8;5437,2
15/02/2022;Silo;43;10;54;3;14,2;14,2;6,8;6,8;1140,2
16/02/2022;Santa Elisa;179;101;167;31;14,2;14,2;6,8;6,8;5322,4
16/02/2022;Silo;46;10;51;3;14,2;14,2;6,8;6,8;1162,4
17/02/2022;Santa Elisa;187;111;166;31;14,2;14,2;6,8;6,8;5571,2
17/02/2022;Silo;41;10;51;2;14,2;14,2;6,8;6,8;1084,6
18/02/2022;Santa Elisa;195;98;168;31;14,2;14,2;6,8;6,8;5513,8
18/02/2022;Silo;25;58;52;3;14,2;14,2;6,8;6,8;1552,6
19/02/2022;Santa Elisa;133;93;150;20;14,2;14,2;6,8;6,8;4365,2
19/02/2022;Silo;50;57;28;2;14,2;14,2;6,8;6,8;1723,4
20/02/2022;Santa Elisa;91;84;105;10;14,2;14,2;6,8;6,8;3267
20/02/2022;Silo;16;61;12;2;14,2;14,2;6,8;6,8;1188,6
21/02/2022;Santa Elisa;190;119;174;20;14,2;14,2;6,8;6,8;5707
21/02/2022;Silo;54;61;51;2;14,2;14,2;6,8;6,8;1993,4
22/02/2022;Santa Elisa;193;138;175;31;14,2;14,2;6,8;6,8;6101
22/02/2022;Silo;52;58;53;2;14,2;14,2;6,8;6,8;1936
23/02/2022;Santa Elisa;177;118;180;31;14,2;14,2;6,8;6,8;5623,8
23/02/2022;Silo;96;58;50;2;14,2;14,2;6,8;6,8;2540,4
24/02/2022;Santa Elisa;198;138;183;35;14,2;14,2;6,8;6,8;6253,6
24/02/2022;Silo;53;77;52;2;14,2;14,2;6,8;6,8;2213,2
25/02/2022;Santa Elisa;182;131;188;35;14,2;14,2;6,8;6,8;5961
25/02/2022;Silo;65;75;72;3;14,2;14,2;6,8;6,8;2498
26/02/2022;Santa Elisa;140;80;179;35;14,2;14,2;6,8;6,8;4579,2
26/02/2022;Silo;60;52;57;0;14,2;14,2;6,8;6,8;1978
27/02/2022;Santa Elisa;100;95;109;10;14,2;14,2;6,8;6,8;3578,2
27/02/2022;Silo;24;54;18;2;14,2;14,2;6,8;6,8;1243,6
28/02/2022;Santa Elisa;164;113;176;37;14,2;14,2;6,8;6,8;5381,8
28/02/2022;Silo;50;57;52;2;14,2;14,2;6,8;6,8;1886,6
01/03/2022;Santa Elisa;146;110;174;19;14,2;14,2;6,8;6,8;4947,6
01/03/2022;Silo;46;11;50;2;14,2;14,2;6,8;6,8;1163
02/03/2022;Santa Elisa;169;117;172;37;14,2;14,2;6,8;6,8;5482,4
02/03/2022;Silo;51;15;52;2;14,2;14,2;6,8;6,8;1304,4
03/03/2022;Santa Elisa;178;110;166;31;14,2;14,2;6,8;6,8;5429,2
03/03/2022;Silo;46;15;53;2;14,2;14,2;6,8;6,8;1240,2
04/03/2022;Santa Elisa;176;99;171;29;14,2;14,2;6,8;6,8;5265
04/03/2022;Silo;53;15;54;2;14,2;14,2;6,8;6,8;1346,4
05/03/2022;Santa Elisa;146;90;156;19;14,2;14,2;6,8;6,8;4541,2
05/03/2022;Silo;48;18;39;2;14,2;14,2;6,8;6,8;1216
06/03/2022;Santa Elisa;97;80;103;15;14,2;14,2;6,8;6,8;3315,8
06/03/2022;Silo;39;16;39;2;14,2;14,2;6,8;6,8;1059,8
07/03/2022;Santa Elisa;143;103;152;22;14,2;14,2;6,8;6,8;4676,4
07/03/2022;Silo;65;27;61;2;14,2;14,2;6,8;6,8;1734,8
08/03/2022;Santa Elisa;158;111;154;26;14,2;14,2;6,8;6,8;5043,8
08/03/2022;Silo;65;22;69;2;14,2;14,2;6,8;6,8;1718,2
09/03/2022;Santa Elisa;148;107;161;29;14,2;14,2;6,8;6,8;4913
09/03/2022;Silo;64;30;69;2;14,2;14,2;6,8;6,8;1817,6
10/03/2022;Santa Elisa;161;106;163;19;14,2;14,2;6,8;6,8;5029
10/03/2022;Silo;72;33;69;2;14,2;14,2;6,8;6,8;1973,8
11/03/2022;Santa Elisa;157;95;164;24;14,2;14,2;6,8;6,8;4856,8
11/03/2022;Silo;72;41;75;2;14,2;14,2;6,8;6,8;2128,2
12/03/2022;Santa Elisa;109;76;138;19;14,2;14,2;6,8;6,8;3694,6
12/03/2022;Silo;62;41;62;2;14,2;14,2;6,8;6,8;1897,8
13/03/2022;Santa Elisa;66;69;79;10;14,2;14,2;6,8;6,8;2522,2
13/03/2022;Silo;60;43;59;2;14,2;14,2;6,8;6,8;1877,4
14/03/2022;Santa Elisa;130;97;142;29;14,2;14,2;6,8;6,8;4386,2
14/03/2022;Silo;88;41;86;7;14,2;14,2;6,8;6,8;2464,2
15/03/2022;Santa Elisa;153;103;147;29;14,2;14,2;6,8;6,8;4832
15/03/2022;Silo;84;34;81;2;14,2;14,2;6,8;6,8;2240
16/03/2022;Santa Elisa;152;97;151;29;14,2;14,2;6,8;6,8;4759,8
16/03/2022;Silo;76;23;82;2;14,2;14,2;6,8;6,8;1977
17/03/2022;Santa Elisa;152;93;132;29;14,2;14,2;6,8;6,8;4573,8
17/03/2022;Silo;77;39;82;2;14,2;14,2;6,8;6,8;2218,4
18/03/2022;Santa Elisa;146;83;131;29;14,2;14,2;6,8;6,8;4339,8
18/03/2022;Silo;86;45;82;6;14,2;14,2;6,8;6,8;2458,6
19/03/2022;Santa Elisa;85;64;117;0;14,2;14,2;6,8;6,8;2911,4
19/03/2022;Silo;68;44;77;6;14,2;14,2;6,8;6,8;2154,8
20/03/2022;Santa Elisa;70;54;66;10;14,2;14,2;6,8;6,8;2277,6
20/03/2022;Silo;68;39;68;6;14,2;14,2;6,8;6,8;2022,6
21/03/2022;Santa Elisa;144;106;121;29;14,2;14,2;6,8;6,8;4570
21/03/2022;Silo;82;32;94;6;14,2;14,2;6,8;6,8;2298,8
22/03/2022;Santa Elisa;177;116;137;29;14,2;14,2;6,8;6,8;5289,4
22/03/2022;Silo;81;32;89;6;14,2;14,2;6,8;6,8;2250,6
23/03/2022;Santa Elisa;180;110;137;35;14,2;14,2;6,8;6,8;5287,6
23/03/2022;Silo;78;27;89;6;14,2;14,2;6,8;6,8;2137
24/03/2022;Santa Elisa;181;119;138;35;14,2;14,2;6,8;6,8;5436,4
24/03/2022;Silo;76;27;84;6;14,2;14,2;6,8;6,8;2074,6
25/03/2022;Santa Elisa;166;110;143;35;14,2;14,2;6,8;6,8;5129,6
25/03/2022;Silo;67;22;84;6;14,2;14,2;6,8;6,8;1875,8
26/03/2022;Santa Elisa;149;94;137;35;14,2;14,2;6,8;6,8;4620,2
26/03/2022;Silo;49;22;56;6;14,2;14,2;6,8;6,8;1429,8
27/03/2022;Santa Elisa;88;81;94;10;14,2;14,2;6,8;6,8;3107
27/03/2022;Silo;41;19;48;6;14,2;14,2;6,8;6,8;1219,2
28/03/2022;Santa Elisa;180;111;140;35;14,2;14,2;6,8;6,8;5322,2
28/03/2022;Silo;66;17;72;2;14,2;14,2;6,8;6,8;1681,8
29/03/2022;Santa Elisa;189;117;138;31;14,2;14,2;6,8;6,8;5494,4
29/03/2022;Silo;66;17;60;2;14,2;14,2;6,8;6,8;1600,2
30/03/2022;Santa Elisa;179;114;139;31;14,2;14,2;6,8;6,8;5316,6
30/03/2022;Silo;56;12;60;3;14,2;14,2;6,8;6,8;1394
31/03/2022;Santa Elisa;175;118;133;31;14,2;14,2;6,8;6,8;5275,8
31/03/2022;Silo;59;18;62;3;14,2;14,2;6,8;6,8;1535,4
01/04/2022;Santa Elisa;174;103;153;31;14,2;14,2;6,8;6,8;5184,6
01/04/2022;Silo;52;18;69;3;14,2;14,2;6,8;6,8;1483,6
02/04/2022;Santa Elisa;136;74;135;23;14,2;14,2;6,8;6,8;4056,4
02/04/2022;Silo;38;15;57;2;14,2;14,2;6,8;6,8;1153,8
03/04/2022;Santa Elisa;99;77;88;10;14,2;14,2;6,8;6,8;3165,6
03/04/2022;Silo;16;14;17;2;14,2;14,2;6,8;6,8;555,2
04/04/2022;Santa Elisa;130;104;145;20;14,2;14,2;6,8;6,8;4444,8
04/04/2022;Silo;63;19;64;2;14,2;14,2;6,8;6,8;1613,2
05/04/2022;Santa Elisa;168;114;145;23;14,2;14,2;6,8;6,8;5146,8
05/04/2022;Silo;69;18;64;3;14,2;14,2;6,8;6,8;1691
06/04/2022;Santa Elisa;149;101;138;23;14,2;14,2;6,8;6,8;4644,8
06/04/2022;Silo;68;18;67;3;14,2;14,2;6,8;6,8;1697,2
07/04/2022;Santa Elisa;156;111;135;23;14,2;14,2;6,8;6,8;4865,8
07/04/2022;Silo;71;19;67;3;14,2;14,2;6,8;6,8;1754
08/04/2022;Santa Elisa;152;100;137;23;14,2;14,2;6,8;6,8;4666,4
08/04/2022;Silo;67;18;72;3;14,2;14,2;6,8;6,8;1717
09/04/2022;Santa Elisa;143;76;128;23;14,2;14,2;6,8;6,8;4136,6
09/04/2022;Silo;29;18;48;3;14,2;14,2;6,8;6,8;1014,2
10/04/2022;Santa Elisa;108;74;100;10;14,2;14,2;6,8;6,8;3332,4
10/04/2022;Silo;17;16;23;3;14,2;14,2;6,8;6,8;645,4
11/04/2022;Santa Elisa;162;104;134;33;14,2;14,2;6,8;6,8;4912,8
11/04/2022;Silo;68;26;65;3;14,2;14,2;6,8;6,8;1797,2
12/04/2022;Santa Elisa;178;131;133;35;14,2;14,2;6,8;6,8;5530,2
12/04/2022;Silo;62;26;72;3;14,2;14,2;6,8;6,8;1759,6
13/04/2022;Santa Elisa;194;138;146;55;14,2;14,2;6,8;6,8;6081,2
13/04/2022;Silo;77;27;70;3;14,2;14,2;6,8;6,8;1973,2
14/04/2022;Santa Elisa;199;125;169;55;14,2;14,2;6,8;6,8;6124
14/04/2022;Silo;65;21;70;3;14,2;14,2;6,8;6,8;1717,6
15/04/2022;Santa Elisa;175;130;159;55;14,2;14,2;6,8;6,8;5786,2
15/04/2022;Silo;24;18;29;3;14,2;14,2;6,8;6,8;814
16/04/2022;Santa Elisa;151;129;162;55;14,2;14,2;6,8;6,8;5451,6
16/04/2022;Silo;31;18;27;3;14,2;14,2;6,8;6,8;899,8
17/04/2022;Santa Elisa;137;119;143;30;14,2;14,2;6,8;6,8;4811,6
17/04/2022;Silo;26;18;26;3;14,2;14,2;6,8;6,8;822
18/04/2022;Santa Elisa;185;140;177;52;14,2;14,2;6,8;6,8;6172,2
18/04/2022;Silo;72;21;70;3;14,2;14,2;6,8;6,8;1817
19/04/2022;Santa Elisa;197;150;179;52;14,2;14,2;6,8;6,8;6498,2
19/04/2022;Silo;61;17;68;3;14,2;14,2;6,8;6,8;1590,4
20/04/2022;Santa Elisa;207;160;181;57;14,2;14,2;6,8;6,8;6829,8
20/04/2022;Silo;36;23;68;3;14,2;14,2;6,8;6,8;1320,6
21/04/2022;Santa Elisa;214;154;182;57;14,2;14,2;6,8;6,8;6850,8
21/04/2022;Silo;34;21;53;3;14,2;14,2;6,8;6,8;1161,8
22/04/2022;Santa Elisa;196;152;180;59;14,2;14,2;6,8;6,8;6566,8
22/04/2022;Silo;68;21;68;3;14,2;14,2;6,8;6,8;1746,6
23/04/2022;Santa Elisa;186;134;185;59;14,2;14,2;6,8;6,8;6203,2
23/04/2022;Silo;47;28;50;3;14,2;14,2;6,8;6,8;1425,4
24/04/2022;Santa Elisa;129;107;138;15;14,2;14,2;6,8;6,8;4391,6
24/04/2022;Silo;42;28;43;3;14,2;14,2;6,8;6,8;1306,8
25/04/2022;Santa Elisa;202;142;170;39;14,2;14,2;6,8;6,8;6306
25/04/2022;Silo;86;28;78;3;14,2;14,2;6,8;6,8;2169,6
26/04/2022;Santa Elisa;232;153;179;39;14,2;14,2;6,8;6,8;6949,4
26/04/2022;Silo;77;28;83;3;14,2;14,2;6,8;6,8;2075,8
27/04/2022;Santa Elisa;215;151;176;49;14,2;14,2;6,8;6,8;6727,2
27/04/2022;Silo;75;27;83;3;14,2;14,2;6,8;6,8;2033,2
28/04/2022;Santa Elisa;227;157;171;72;14,2;14,2;6,8;6,8;7105,2
28/04/2022;Silo;83;31;78;3;14,2;14,2;6,8;6,8;2169,6
29/04/2022;Santa Elisa;209;152;187;59;14,2;14,2;6,8;6,8;6799
29/04/2022;Silo;70;33;80;3;14,2;14,2;6,8;6,8;2027
30/04/2022;Santa Elisa;179;145;181;39;14,2;14,2;6,8;6,8;6096,8
30/04/2022;Silo;54;28;65;3;14,2;14,2;6,8;6,8;1626,8
01/05/2022;Santa Elisa;146;120;149;20;14,2;14,2;6,8;6,8;4926,4
01/05/2022;Silo;41;27;45;3;14,2;14,2;6,8;6,8;1292
02/05/2022;Santa Elisa;211;147;188;39;14,2;14,2;6,8;6,8;6627,2
02/05/2022;Silo;74;27;80;3;14,2;14,2;6,8;6,8;1998,6
03/05/2022;Santa Elisa;207;152;189;39;14,2;14,2;6,8;6,8;6648,2
03/05/2022;Silo;79;24;82;3;14,2;14,2;6,8;6,8;2040,6
04/05/2022;Santa Elisa;219;168;182;39;14,2;14,2;6,8;6,8;6998,2
04/05/2022;Silo;80;29;81;3;14,2;14,2;6,8;6,8;2119
05/05/2022;Santa Elisa;221;162;192;39;14,2;14,2;6,8;6,8;7009,4
05/05/2022;Silo;85;29;88;3;14,2;14,2;6,8;6,8;2237,6
06/05/2022;Santa Elisa;242;181;193;39;14,2;14,2;6,8;6,8;7584,2
06/05/2022;Silo;79;24;90;3;14,2;14,2;6,8;6,8;2095
07/05/2022;Santa Elisa;208;163;208;59;14,2;14,2;6,8;6,8;7083,8
07/05/2022;Silo;47;19;69;3;14,2;14,2;6,8;6,8;1426,8
08/05/2022;Santa Elisa;182;140;186;20;14,2;14,2;6,8;6,8;5973,2
08/05/2022;Silo;30;17;42;3;14,2;14,2;6,8;6,8;973,4
09/05/2022;Santa Elisa;256;179;207;39;14,2;14,2;6,8;6,8;7849,8
09/05/2022;Silo;70;20;73;4;14,2;14,2;6,8;6,8;1801,6
10/05/2022;Santa Elisa;242;186;219;32;14,2;14,2;6,8;6,8;7784,4
10/05/2022;Silo;67;19;73;4;14,2;14,2;6,8;6,8;1744,8
11/05/2022;Santa Elisa;251;183;222;39;14,2;14,2;6,8;6,8;7937,6
11/05/2022;Silo;63;21;74;4;14,2;14,2;6,8;6,8;1723,2
12/05/2022;Santa Elisa;245;201;245;47;14,2;14,2;6,8;6,8;8318,8
12/05/2022;Silo;73;26;73;4;14,2;14,2;6,8;6,8;1929,4
13/05/2022;Santa Elisa;231;170;230;47;14,2;14,2;6,8;6,8;7577,8
13/05/2022;Silo;72;25;85;4;14,2;14,2;6,8;6,8;1982,6
14/05/2022;Santa Elisa;205;159;223;32;14,2;14,2;6,8;6,8;6902,8
14/05/2022;Silo;62;25;65;4;14,2;14,2;6,8;6,8;1704,6
15/05/2022;Santa Elisa;168;139;174;20;14,2;14,2;6,8;6,8;5678,6
15/05/2022;Silo;34;25;35;4;14,2;14,2;6,8;6,8;1103
16/05/2022;Santa Elisa;198;154;211;32;14,2;14,2;6,8;6,8;6650,8
16/05/2022;Silo;74;25;81;4;14,2;14,2;6,8;6,8;1983,8
17/05/2022;Santa Elisa;252;166;207;32;14,2;14,2;6,8;6,8;7560,8
17/05/2022;Silo;67;24;84;4;14,2;14,2;6,8;6,8;1890,6
18/05/2022;Santa Elisa;242;174;209;32;14,2;14,2;6,8;6,8;7546
18/05/2022;Silo;81;24;74;4;14,2;14,2;6,8;6,8;2021,4
19/05/2022;Santa Elisa;253;182;231;32;14,2;14,2;6,8;6,8;7965,4
19/05/2022;Silo;80;24;85;4;14,2;14,2;6,8;6,8;2082
20/05/2022;Santa Elisa;226;166;221;50;14,2;14,2;6,8;6,8;7409,2
20/05/2022;Silo;74;23;86;4;14,2;14,2;6,8;6,8;1989,4
21/05/2022;Santa Elisa;216;173;212;50;14,2;14,2;6,8;6,8;7305,4
21/05/2022;Silo;62;24;72;4;14,2;14,2;6,8;6,8;1738
22/05/2022;Santa Elisa;159;146;181;28;14,2;14,2;6,8;6,8;5752,2
22/05/2022;Silo;36;26;45;4;14,2;14,2;6,8;6,8;1213,6
23/05/2022;Santa Elisa;205;179;195;40;14,2;14,2;6,8;6,8;7050,8
23/05/2022;Silo;92;27;92;5;14,2;14,2;6,8;6,8;2349,4
24/05/2022;Santa Elisa;238;176;220;45;14,2;14,2;6,8;6,8;7680,8
24/05/2022;Silo;94;29;96;5;14,2;14,2;6,8;6,8;2433,4
25/05/2022;Santa Elisa;217;176;225;41;14,2;14,2;6,8;6,8;7389,4
25/05/2022;Silo;90;28;97;5;14,2;14,2;6,8;6,8;2369,2
26/05/2022;Santa Elisa;265;184;246;57;14,2;14,2;6,8;6,8;8436,2
26/05/2022;Silo;92;28;96;5;14,2;14,2;6,8;6,8;2390,8
27/05/2022;Santa Elisa;236;182;236;55;14,2;14,2;6,8;6,8;7914,4
27/05/2022;Silo;83;28;96;5;14,2;14,2;6,8;6,8;2263
28/05/2022;Santa Elisa;222;159;229;55;14,2;14,2;6,8;6,8;7341,4
